id,name,distId,provId,lat,lon,closed,ps_female,ps_male,ps_total
2110079,Khwaja Burhan Girls School,2110,21,36.7043737500001,67.7277756,0,2,1,3
2110080,Amin Hussain Girls School,2110,21,36.7115320300001,67.6869037700001,0,2,1,3
2111180,Abu Shakoor Balkhi School,2111,21,36.7538094600001,66.67056431,0,1,1,2
2111181,Ahmad Abad School,2111,21,36.89589412,66.6235412600001,0,1,2,3
2111184,Arnagha School,2111,21,36.8254637400001,66.6803475400001,0,1,2,3
2111185,Adeena Mosque,2111,21,36.89436801,66.70254091,0,1,1,2
2111190,Borolok School,2111,21,36.9252235800001,66.5648523800001,0,1,1,2
2111191,Badaye Bakhli School,2111,21,36.77254882,66.59436644,0,1,1,2
2111201,Districts Building,2111,21,36.7674442500001,66.70557881,0,1,1,2
2111202,Mangoli School,2111,21,36.87782087,66.5931455300001,0,1,1,2
2111206,Jame Mosque,2111,21,36.84249054,66.743505,0,1,1,2
2111207,Mula Shaheen Private House,2111,21,36.7857304400001,66.7491289100001,0,1,1,2
2112109,Jirtan School,2112,21,37.17481985,67.32541634,0,1,2,3
2112110,Tashguzar School,2112,21,37.2021791500001,67.2100113700001,0,1,2,3
2113101,Tazlaq Secondary School,2113,21,37.2334540800002,67.5054935,0,1,2,3
2113102,Haji Wali Private House,2113,21,37.1850316600001,67.7436825400001,0,1,1,2
2113105,Bozareekh Secondary School,2113,21,37.1952991600001,67.7200387000001,0,1,1,2
2113106,Kareem Qaryadar Private House,2113,21,37.1987857800001,67.6781713500001,0,1,1,2
2114290,Kushenda Bala School,2114,21,36.07968956,66.9007749800001,0,1,2,3
2114291,Kushenda Payan School,2114,21,36.15308457,66.92153775,0,1,2,3
2115313,Abdaalgan Secondary School,2115,21,35.8317105000001,66.73298013,0,1,2,3
2201027,Qashqari Village School,2201,22,36.1492099400001,66.0283413000001,0,2,2,4
2201034,Se Toot Village Mosque,2201,22,36.03248143,66.03938707,0,1,1,2
2202051,Tarbalaq Secondary School,2202,22,36.1033415400001,65.9059525100001,0,1,1,2
2202052,Dara-E-Band Mosque Property,2202,22,36.0969887000001,65.7058002,0,2,2,4
2202057,Mirza Walang Secondary School,2202,22,35.99268518,65.79474113,0,2,1,3
2203062,Nagala Mosque,2203,22,35.91189592,65.88383982,0,1,1,2
2203063,Sar Deh Mosque,2203,22,35.8358972900001,65.8963429100001,0,2,2,4
2205103,Sabz Village Mosque,2205,22,35.8662409900001,66.3368854400001,0,2,2,4
2205104,Topkhana Village Mosque,2205,22,35.8968961000001,66.3514374700001,0,1,2,3
2205113,Charoo Mosque,2205,22,35.8593959,66.44255611,0,1,1,2
2205119,Farshqan Miyana Mosque,2205,22,35.9363766700001,66.4588444300001,0,1,1,2
2205120,Rostam Qaryadar Mosque,2205,22,36.0555014800001,66.4097305000001,0,1,1,2
2206129,Shah Mard Village Madrassa,2206,22,35.8697297700001,66.48618482,0,1,2,3
2206130,Karan Village Madrassa,2206,22,35.9108662900001,66.52368167,0,2,2,4
2206134,Alghan Afghania Mosque,2206,22,36.0002794500001,66.53189742,0,2,2,4
2207097,Zawj Madrassa,2207,22,35.3089173400001,66.40347416,0,2,2,4
2207098,Bajgah Madrassa,2207,22,35.67001757,66.6089896300001,0,1,3,4
2207100,Pitab Secondar School,2207,22,35.6684656200001,66.56947356,0,2,2,4
2301001,Sultan Alauddin Ghori High School,2301,23,34.5211506100001,65.2586938900001,0,2,4,6
2201003,Rahmat Abad High School,2201,22,36.22578867,65.9343748800001,0,2,4,6
2201004,Imam Yahya High School,2201,22,36.2148994800001,65.9493037000001,0,2,3,5
2203065,Himat Deh Surkh O Pas Nai High School,2203,22,35.7666783400001,65.7717925600001,0,1,2,3
2204036,Gorkaab Ulya Mosque,2204,22,36.02450553,66.2349133200001,0,1,2,3
2204037,Tanzeel Mosque,2204,22,36.00471307,66.2224120700001,0,1,1,2
2204041,Khanqah Girls Secondary School,2204,22,35.8845529400002,66.14349231,0,1,3,4
2206136,Yoltarab Girls Secondary School,2206,22,35.95484356,66.5186341400001,0,1,2,3
2207087,Tagab Takht Madrassa,2207,22,35.65852671,66.91759075,0,1,2,3
2207090,Doshakh School,2207,22,35.4636563,66.79544838,0,2,3,5
2207091,Tolo Jorazi High School,2207,22,35.57724984,66.7167499400001,0,2,2,4
2207094,Pay Ziarat Mosque,2207,22,35.4593518700001,66.4414069800001,0,2,3,5
2207095,Peghola Madrassa,2207,22,35.41564898,66.3317289500001,0,2,2,4
2203139,Mosque,2203,22,35.5462130140001,65.569336464,0,1,2,3
2204140,School,2204,22,35.875472772,66.1243628180001,0,1,2,3
2205142,Khwaja Surkh School,2205,22,36.039848479,66.3739318240001,0,1,2,3
2206143,Mosque,2206,22,36.0910678530001,66.6663733940001,0,1,2,3
2201008,Korak Uzbekya Secondary School,2201,22,36.28150717,65.87225272,0,1,2,3
2201009,Baghawi Uzbekya Secondary School,2201,22,36.1779877900001,66.07767318,0,2,3,5
2201010,Qosh Tapa High School,2201,22,36.34297924,65.8913949500001,0,1,4,5
2201020,Qadam Jay Madrassa,2201,22,36.23309756,66.17719715,0,1,1,2
2202048,Mula Sakhidad Girls High School,2202,22,36.1402382200001,65.8322488800001,0,1,3,4
2202049,Angushka Secondary School,2202,22,36.1802253300001,65.8587041600001,0,1,2,3
2202053,Qara Khowal Mosque Property,2202,22,36.03979421,65.64685523,0,2,2,4
2202054,Shah Toot Village Madrassa,2202,22,36.0095069600001,65.5475138200001,0,1,2,3
2203069,Qala-E-Shahr Madrassa,2203,22,35.5463138700001,65.5682945600001,0,1,1,2
2203070,Haji Mula Qurban Mosque,2203,22,35.52415506,65.55233503,0,1,2,3
2203082,Azadi High School,2203,22,35.2827386100001,66.19626033,0,1,2,3
2203083,Shaheed Mazari High School,2203,22,35.1336659300001,66.2339570300001,0,1,1,2
2204043,Sabzi Kalan Mosque,2204,22,36.11104887,66.28385007,0,1,1,2
2204047,Bagh Ishaaq Village Mosque,2204,22,36.0698989400001,66.29019732,0,1,1,2
2205106,Irfan Secondary School,2205,22,35.9648793200001,66.36867878,0,2,2,4
2205111,Chinar Mosque,2205,22,35.9596815900001,66.4421585100001,0,2,2,4
2205116,Archatoo Primary School,2205,22,36.01072321,66.39752112,0,2,2,4
2205121,Kabood Aab Mosque,2205,22,35.7304086600001,66.3685986500001,0,1,1,2
2206124,Shekyar Village Mosque,2206,22,36.06651494,66.57553751,0,1,1,2
2206132,Aabdara Village Mosque,2206,22,35.7682304000001,66.56350641,0,1,1,2
2301005,Zartali School,2301,23,34.3287446500001,65.4086260700001,0,2,3,5
2301006,Bazaar Qibi,2301,23,34.2057611,65.4025938300001,0,1,3,4
2301008,Tagha-E-Taimur School,2301,23,34.45342651,65.1207597000001,0,1,3,4
2301009,Kaasi Ulya School,2301,23,34.6009938900001,65.2929104400001,0,1,3,4
2301017,Abdul Ahmad Open Space,2301,23,34.6450332300001,64.9213417700001,0,2,2,4
2301018,That Ghelmeen High School,2301,23,34.8735612100001,65.3035311500001,0,2,3,5
2301023,Abdul Haq Open Space,2301,23,35.0399978500001,65.8519767600001,0,2,2,4
2301024,Nadir Khan Pahlo Sang Qala,2301,23,34.28206278,65.5513578400001,0,1,3,4
2301028,Qots Sufla Secondary School,2301,23,34.5642444900001,65.3615913300001,0,2,2,4
2301029,Sadmen Ghelmeen Primary School,2301,23,34.87349369,65.24894707,0,2,3,5
2301036,Habibullah Dahoor Private House,2301,23,35.1317103300001,65.62082361,0,1,3,4
2301045,Tameer Hassan,2301,23,34.8836263200001,65.44099928,0,2,3,5
2301235,Maidan Bara Khana,2301,23,34.6045462000001,64.81949201,0,2,2,4
2302100,Mohammad Yaqoob Private House,2302,23,33.8837204400001,64.90466557,0,1,1,2
2302101,Gala Asyaab Bazar,2302,23,34.2726115500001,64.88174259,0,2,1,3
2302108,Salmeen School,2302,23,34.4074557000001,64.8003738700001,0,2,1,3
2303046,Dawlatyar School,2303,23,34.5555292900002,65.78680996,0,1,2,3
2303047,Poshta Noor School,2303,23,34.63458067,65.91717699,0,2,2,4
2303049,Shiniya Mosque,2303,23,34.5247822100001,65.6605037800001,0,1,2,3
2303050,Khairullah Mosque,2303,23,34.5822175400001,65.7166036000001,0,1,2,3
2303052,Bazar Samak Tent,2303,23,34.6667678400001,65.83823426,0,1,1,2
2303053,Narm Tih Mosque,2303,23,34.43509059,65.8680375100001,0,1,1,2
2303057,Loka Mazar Mosque,2303,23,34.44121009,65.6707530400001,0,1,2,3
2303058,Jira School,2303,23,34.6698876500001,65.7359419900001,0,2,1,3
2304059,Mohammad Ibrahim Private House,2304,23,35.1410383800001,64.95196839,0,2,2,4
2304060,Khafak Mosque,2304,23,35.0309575600001,65.0722261000001,0,1,2,3
2304063,Deh Haji School,2304,23,35.03931853,65.1876330800001,0,1,2,3
2304064,Qala Gawhar High School,2304,23,35.17707778,65.1315262000001,0,1,2,3
2304071,Bagh Habibullah,2304,23,35.17950238,64.8988157300001,0,1,1,2
2305111,Sangan School,2305,23,33.5796002600001,65.0634923,0,1,2,3
2305114,Bazar Kalagi Tent,2305,23,33.7015541600001,65.1044413100001,0,2,2,4
2305118,Kuhna Shenkot Bazar Tent,2305,23,33.6921642300001,64.848727,0,1,1,2
2305119,Norak Primary School,2305,23,33.78655058,64.8814651000001,0,1,1,2
2306089,Yak Sang School,2306,23,34.29115912,64.3922164900001,0,1,1,2
2306090,Bedan School,2306,23,34.46017858,64.5453298900001,0,1,1,2
2307137,Qazal School,2307,23,34.459791,66.0434714800001,0,1,3,4
2307138,Garm Aab Sufla School,2307,23,34.4542582700001,65.9495251600001,0,1,1,2
2307153,Bekh Sang School,2307,23,34.55538971,66.1246557100001,0,1,3,4
2307154,Sare Diwalak School,2307,23,34.4204041400001,66.3586191800001,0,1,1,2
2307158,Sang Zard School,2307,23,34.5848482800001,66.0435680400001,0,1,1,2
2307159,Qala Shakraki Mosque,2307,23,34.4865742300001,66.3414645600001,0,1,1,2
2307172,Ghighanak School,2307,23,34.7300598000001,66.2061091000001,0,1,1,2
2307173,Shinya Haigal Mosque,2307,23,34.5722086000001,66.2142191200001,0,1,1,2
2307177,Sar Sokhta Mosque,2307,23,34.5196201100001,66.01518937,0,1,1,2
2308209,Pas Qala High School,2308,23,33.5245055800001,64.4181475500001,0,1,2,3
2308211,Aashoqan School,2308,23,33.5898827800001,64.26253579,0,1,2,3
2308212,Abdullah Larqa Private House,2308,23,33.57948062,64.15545811,0,2,1,3
2309187,Dayee Secondary School,2309,23,34.1796885200001,63.55742742,0,1,2,3
2301012,Lal Mohammad Private House,2301,23,34.67500197,65.00104257,0,2,3,5
2301013,Badgah Girls High School,2301,23,34.5207304500001,65.4880926600001,0,1,3,4
2301034,Sanmay Rakhna Safid Mosque,2301,23,34.71326514,64.8174804900001,0,2,1,3
2301035,Ghulaman School,2301,23,34.55458393,64.65098401,0,1,4,5
2304068,Chahar Qadoq Mosque,2304,23,35.2499768000001,65.04782456,1,2,1,3
2304069,Maseen Mosque,2304,23,35.1751676000001,65.05918863,0,1,2,3
2306083,Nasfanj Primary School,2306,23,34.2680182400001,64.11548882,0,1,1,2
2307143,Joqal School,2307,23,34.36665361,66.16168708,0,1,2,3
2307144,Qolani School,2307,23,34.4108654400002,66.23578037,0,1,1,2
2307147,Rashk Mosque,2307,23,34.5194980200001,66.3411240200001,0,1,1,2
2307148,Sray Karman School,2307,23,34.4609548200001,66.52105273,0,1,2,3
2308215,Nili School,2308,23,33.24331259,64.41245297,0,2,3,5
2308216,Khum Paay Hisar School,2308,23,33.61982457,64.4729016,0,1,1,2
2308219,Yakhan Ulya High School,2308,23,33.5399249000001,64.5350064500001,0,1,2,3
2308222,Kelgo School,2308,23,33.7348702800001,64.55713238,0,1,2,3
2308223,Sayed Alauddin Private House,2308,23,33.46522637,64.2319310500001,0,1,2,3
2308227,Zarni Secondary School,2308,23,33.17906012,64.3347651400001,0,2,1,3
2301031,Hawz Saaleh,2301,23,35.2160599520001,64.769593198,0,2,2,4
2302104,Fazal Ahmad Bagh,2302,23,34.444350772,64.859652245,0,2,2,4
2302105,Arbab Sakhi Private House,2302,23,34.39352751,64.69357218,0,2,1,3
2302110,Sar Chehl Gazai Mosque,2302,23,34.0071637500001,64.8549517200001,0,1,2,3
2304066,Najibullah Private House,2304,23,35.1918517,64.8796509300001,0,1,1,2
2305129,Dahna Dewalak School,2305,23,33.7025621500001,65.19422547,0,2,1,3
2306078,Dahn Hisar School,2306,23,34.1530985700001,64.0709277700001,0,2,1,3
2306079,Girls School,2306,23,34.3843875200001,64.34763666,0,1,1,2
2306086,Barzo Primary School,2306,23,34.5055969,64.09427826,0,1,2,3
2306087,Margha Primary School,2306,23,34.35146229,64.26494728,0,1,1,2
2307140,Sang Shanda School,2307,23,34.3925131900001,65.99943691,0,2,1,3
2307156,Dahn Laka Sang Mosque,2307,23,34.5789840900001,65.9320289,0,1,1,2
2307161,Kata Chashma School,2307,23,34.6645587000001,66.0264268300001,0,1,2,3
2307168,Safid Aab Shinya Mosque,2307,23,34.5702154300001,66.5928006500001,0,1,1,2
2307169,Tagab Sayeed Mosque,2307,23,34.6103694100001,66.5570302900001,0,1,2,3
2307175,Talto Karman School,2307,23,34.4690309200001,66.46968251,0,1,1,2
2309181,Dahan Guldan Mosque,2309,23,33.99119319,63.90040867,0,1,1,2
2309182,Kabotar Khan Primary School,2309,23,33.9765656200001,63.72614579,0,2,2,4
2310199,Dila Bagh,2310,23,33.54298048,63.46830262,0,2,1,3
2310200,Dahn Dotayee School,2310,23,33.8535331230001,63.9723377860001,0,1,1,2
2310201,Manak Sufla Secondary School,2310,23,33.6735445800001,63.89883358,0,1,2,3
2310204,Akheri Secondary School,2310,23,33.6425503800001,63.5970147,0,2,2,4
2310205,Zer Tangi Mosque,2310,23,33.7897992200001,63.9868563500001,0,1,1,2
2402015,Shiniya Mosque,2402,24,33.74388019,66.3284183200001,0,1,1,2
2402016,Palich Mosque,2402,24,33.67066782,66.60552723,0,1,1,2
2402024,Shalij Mosque,2402,24,33.6499218800001,66.2602421300001,0,1,2,3
2402025,Ashkar Abad Mosque,2402,24,33.60942849,66.58585862,0,1,1,2
2402035,Asho Gholaka Mosque,2402,24,33.5432478700001,66.61681736,0,1,2,3
2403104,Dahn Jangal Qakhor Mosque,2403,24,33.58442533,65.9937124400001,1,1,1,2
2403109,Sahib Zaman Wageer Mosque,2403,24,33.6714680900001,66.08165481,0,1,1,2
2403110,Chalzai Bazar School,2403,24,33.4707791000001,66.1283169500001,0,1,1,2
2403114,Sohoor Tagabdar Mosque,2403,24,33.3658984800001,66.0168064700001,0,2,3,5
2403115,Haji Baz Mohammad Mosque,2403,24,33.6027058700001,66.0612562600001,1,1,1,2
2404036,Siyah Nawar Abdi Mosque,2404,24,33.9833204700001,66.37603146,0,1,2,3
2404037,Safid Sang Mosque,2404,24,34.0296470700001,66.5046142100001,0,1,2,3
2404042,Gum Aab Mosque,2404,24,34.289447601,66.5232700440001,0,1,1,2
2404043,Loran Khushk Mosque,2404,24,33.95999533,66.2913291500001,0,1,2,3
2405088,Khadeer Sufla Mosque,2405,24,33.9272007500001,65.91978829,0,1,1,2
2405089,Shakar Dara Mosque,2405,24,33.8236389200001,65.7059779800001,0,1,1,2
2405091,Dastani School,2405,24,33.80223138,65.66240424,0,1,1,2
2405092,Bazi Village Mosque,2405,24,33.75145633,65.6833615900001,0,1,1,2
2407146,Askan Mosque,2407,24,33.7296933000001,66.7924748100001,0,1,2,3
2407147,Surkh Joy Mosque,2407,24,33.8877444,66.8711677000001,0,1,2,3
2407154,Watana Boys High School,2407,24,33.8516617000001,67.14600031,0,1,1,2
2407155,Shinya Nek Mosque,2407,24,33.8764271400001,67.2994113400001,0,1,1,2
2407157,Shinya Barkar School,2407,24,33.7758594800001,67.0541413900001,0,1,2,3
2407158,Shina Ashto Mosque,2407,24,33.7027513200001,66.95718975,0,1,1,2
2407166,Gargai Village Mosque,2407,24,33.97174462,66.6036771300001,0,1,1,2
2407167,Do Jahan Tikan Barkar Mosque,2407,24,33.85756736,67.05045427,0,1,1,2
2408074,Shinya Qaramat School,2408,24,34.20791122,66.1804537000001,0,1,2,3
2408075,Qala-E-Sangi Mosque,2408,24,34.11891857,66.07943836,0,1,2,3
2408079,Siyah Chob Bazar Mosque,2408,24,34.0383636300001,65.6290540800001,0,1,2,3
2408080,Shinya Les Mosque,2408,24,34.10876096,65.7166963400001,0,1,1,2
2409059,Laghar Joy School,2409,24,33.2327733100001,65.4650512800001,0,1,1,2
2409060,Baghban Mosque,2409,24,33.22924569,65.69176758,0,1,1,2
2409066,Sayed Abad Mosque,2409,24,33.122198066,65.445042975,1,1,1,2
2409070,Sulaiman Abad Mosque,2409,24,33.2369835900001,65.5953317500001,0,1,1,2
2409168,Haftad Nafar Mosque,2409,24,33.32862255,65.72167609,0,1,1,2
2401003,Shish School,2401,24,33.8407719600001,66.0244396600001,0,1,2,3
2401004,Bazar Pishok Mosque,2401,24,33.8866269000001,66.1611260700001,0,1,2,3
2401012,Pai Nili Mosque,2401,24,33.6969555900001,66.1785422100001,0,1,2,3
2402013,Waras School,2402,24,33.6686245000001,66.43822593,0,1,2,3
2402019,Olqan Mosque,2402,24,33.6957069200001,66.54928033,0,1,2,3
2402020,Tagab Largar Mosque,2402,24,33.8886167,66.3962043100001,0,1,1,2
2402030,Tagag High School,2402,24,33.7379533700001,66.6303901100001,0,1,1,2
2402031,Faiz Abad Mosque,2402,24,33.80847717,66.6157027500001,0,1,1,2
2404046,Qalandaran Mosque,2404,24,34.2515757700001,66.30810555,0,1,1,2
2404047,Elsafi Mosque,2404,24,34.2182383500001,66.3496786200001,0,1,1,2
2404052,Chaka Jankan Mosque,2404,24,34.1846229,66.2856985500001,0,1,1,2
2404053,Surkh Joy Mosque,2404,24,34.0326038500001,66.27536504,0,1,1,2
2405095,Dahan Gham Qol School,2405,24,33.90424922,65.76879382,0,1,1,2
2405096,Pitabak Korga School,2405,24,33.88531186,66.05138915,0,1,1,2
2405100,Takht Kiyan Mosque,2405,24,33.7820898000001,65.8787863300001,0,1,2,3
2405101,Qorb Ali School,2405,24,33.9989494,65.7863709,0,1,2,3
2406126,Kuhna Deh Madrassa,2406,24,33.6454330600001,65.7811550500001,0,1,2,3
2406127,Karwan Sarai Mosque,2406,24,33.6364296300001,65.7052117000001,0,1,2,3
2406139,Shoro Kiso Mosque,2406,24,33.41126712,65.7702395000001,0,1,2,3
2406140,Monami Mosque,2406,24,33.5344861400001,65.7327294600001,0,1,2,3
2407161,Tai Jang Mosque,2407,24,33.67396683,66.9108125600001,0,1,1,2
2407162,Siyah Bomak Rabat Mosque,2407,24,33.9486686600001,66.76181876,0,1,1,2
2402173,Mosque,2402,24,33.8838816200001,66.500231271,0,1,2,3
2402174,Mosque,2402,24,33.806664976,66.709412969,0,1,2,3
2402175,School,2402,24,33.8453450120001,66.2652594510001,0,1,2,3
2405183,School,2405,24,33.865881244,65.840845552,0,1,2,3
2406184,Mosque,2406,24,33.4289057,65.838021977,0,1,2,3
2406185,Mosque,2406,24,33.4821723020001,65.6913290700001,0,1,2,3
2406143,Hoshi Mosque,2406,24,33.48991363,65.7603058000001,0,1,2,3
2407144,Orlak Mosque,2407,24,33.8361289000001,66.9227409800001,0,2,1,3
2406129,Shina Kiti Mosque,2406,24,33.57957573,65.7319024,0,1,2,3
2405180,School,2405,24,33.68892001,65.6188188140001,0,1,2,3
2405181,Mosque,2405,24,33.891592349,65.908072577,0,1,2,3
2401007,Sang Moom Mosque,2401,24,33.69642324,66.1433515300001,0,2,1,3
2401008,Dasht Mosque,2401,24,33.7589729800001,66.15224204,0,1,2,3
2403117,Chonai Bazar Mosque,2403,24,33.3803875700001,66.26317942,0,1,1,2
2405085,Shiniya Khadeer Ulya Mosque,2405,24,33.9146177200001,65.94492796,0,1,1,2
2405086,Dahn Say Pasi Band School,2405,24,34.0356973300001,65.91929767,0,1,1,2
2407163,Zaspa Tuqman Dara Mosque,2407,24,33.6577837900001,66.85698672,0,1,1,2
2407164,Tai Barkar Mosque,2407,24,33.79113795,67.0144330800001,0,1,1,2
2408071,Jafaria Bazar Sang Takht Mosque,2408,24,34.26387995,66.13526031,0,1,3,4
2408072,Shinya Chaka Mosque,2408,24,34.2822606600001,66.07140697,0,1,3,4
2408076,Bazar Siyah Kharak School,2408,24,34.27275754,65.87733785,0,1,2,3
2408077,Bazar Salbito School,2408,24,34.1886092900001,65.8167894900001,0,2,2,4
2409054,Balaagh Mosque,2409,24,33.2063038800001,65.46905046,0,1,2,3
2409055,Boka Sof Mosque,2409,24,33.20917796,65.5249620700001,0,1,1,2
2406134,Shalizar Mosque,2406,24,33.63923501,65.7576218500001,0,1,2,3
2406135,Dasht Kiso Mosque,2406,24,33.4308661700001,65.8044562100001,0,1,2,3
2406137,Ghotla Mosque,2406,24,33.4213199600001,65.84716315,0,1,2,3
2501050,Sajawal School,2501,25,32.7765875740001,65.9164955680001,0,2,2,4
2502040,Girls High School,2502,25,32.62509329,65.4559343200001,0,5,0,5
2502042,Chatoo School,2502,25,32.7306592800001,65.4748798,0,1,4,5
2503017,Dinarkhel Girls School,2503,25,32.8613568700001,66.04271683,0,3,1,4
2503018,Qala-E-Ragh School,2503,25,32.8469367080001,66.050539928,0,1,3,4
2503020,Awiyan School,2503,25,32.9203170390001,66.0137799940001,0,0,1,1
2506046,Womens Clinic,2505,25,32.7388389700001,66.2817701600001,0,5,0,5
2501006,Talani Secondary School,2501,25,32.61809279,65.82220318,0,2,3,5
2501007,Garm Aab School,2501,25,32.5873055500001,65.957,0,2,2,4
2501011,Pirosha Madrassa Mosque,2501,25,32.6861116700001,65.8830093000001,0,2,3,5
2501012,Shah Hussain High School,2501,25,32.7339838200001,65.90733,0,2,2,4
2504030,Chahar Chino Bazar High School,2504,25,32.939945,65.564029,0,0,4,4
2504031,Chahar Chino Bazar Women'S Clinic,2504,25,32.94304256,65.5637784400001,0,4,0,4
2601002,Shekh Mati High School,2601,26,32.10349824,66.9138832700001,0,2,5,7
2601003,Kandak School,2601,26,32.10699395,66.91609981,0,2,3,5
2601008,Spina Ghbarga Madrassa,2601,26,32.1925943900001,67.0180208500001,0,2,5,7
2601009,Haji Allah Dad Mosque,2601,26,32.0824005000001,66.87705355,0,2,3,5
2602029,Ghaishi Rabat School,2602,26,31.89322648,66.5227827000001,0,0,3,3
2602030,Haji Khadi Khan Private House,2602,26,32.05792463,66.72946306,0,0,2,2
2603032,Spedar Village Mosque,2603,26,31.9151484500001,67.22626603,1,0,2,2
2603033,Syori (Shenkai) District Office,2603,26,31.97093948,67.0379149,0,2,2,4
2605019,Sardara School,2605,26,32.6237438100001,67.0501976900001,1,1,1,2
2606010,Baba Hotak High School,2606,26,32.5198139300001,67.41391912,0,1,6,7
2606014,Karbaghi School,2606,26,32.4775168100001,67.3764111,0,1,4,5
2606015,Sherzai Haji Abdullah Khan Mosque,2606,26,32.5147742100002,67.5369473400001,0,1,3,4
2601005,Sinak High School,2601,26,32.1146627200001,66.91530493,0,2,3,5
2601006,Chonai School,2601,26,32.10074875,66.89370716,0,2,4,6
2609042,Omomi School,2609,26,32.00536025,67.4830004,0,1,1,2
2609043,District Clinic,2609,26,32.20409758,67.6387580200001,0,1,1,2
2610038,Jangi Borj Mosque,2610,26,31.56277777,67.6161111100001,0,1,1,2
2610039,Seenzai School,2610,26,32.0167799800001,67.74406898,0,1,2,3
2601050,Resala Female School,2601,26,32.1102155230001,66.9144632900001,0,1,2,3
2602051,Muhammad Jan Village Mosque,2602,26,31.906913215,66.573372539,0,1,2,3
2603053,Ziarat Madrasa,2603,26,32.0268826850001,67.111875599,0,1,2,3
2603054,Bolan Mosque,2603,26,31.9009858080001,66.9376294990001,1,1,2,3
2603055,Roghani Mosque,2603,26,32.14138186,67.40730308,1,1,2,3
2605062,Moque,2605,26,32.6243969050001,67.2747868230001,1,1,2,3
2605063,Clinic,2605,26,32.6331739340001,67.1201879770001,1,1,2,3
2605064,Moque,2605,26,32.399549612,66.890350475,1,1,2,3
2608072,Village Center,2608,26,31.7027501860001,67.2273944750001,1,1,2,3
2608073,Madrasa,2608,26,31.784369095,67.3951957350001,0,1,2,3
2608074,Village Center,2608,26,31.7305036920001,67.517124104,1,1,2,3
2606069,Muqam School,2606,26,32.6851220720001,67.49409106,1,1,2,3
2606070,Qaiom Village School,2606,26,32.575642287,67.481234788,0,1,2,3
2602026,Boys School,2602,26,31.79946917,66.32468242,0,0,2,2
2602027,Girls School,2602,26,31.80171793,66.3249215500001,0,2,0,2
2605016,Akhtar Village School,2605,26,32.66678068,67.16164874,1,1,2,3
2605017,Saigaz Mosque,2605,26,32.5556781600001,67.03717642,1,1,2,3
2701005,Mir Bazar School,2701,27,31.6224471100001,65.7026817700001,0,0,5,5
2701006,Qawmi Secondary School,2701,27,31.6393986700001,65.7229955500001,0,3,3,6
2701040,Mirwais Neeka High School,2701,27,31.6212830000001,65.7304617300001,0,0,11,11
2701042,Shaheed Azeemullah School,2701,27,31.64059597,65.70153099,0,9,0,9
2702102,Sheen Awliya School,2702,27,31.7398762000001,65.7004348100001,0,0,3,3
2702103,Jala Oar School,2702,27,31.71188923,65.6545850300001,0,0,3,3
2702107,Manara School,2702,27,31.6873428000001,65.6095326400001,0,1,2,3
2702108,Khushal Khan School,2702,27,31.64907262,65.5854029300001,0,2,1,3
2703074,Sayed Mohammad Kor ,2703,27,31.47412105,65.9709932000001,0,0,2,2
2703075,Haji Sultan Mohammad Aka Private House,2703,27,31.572936,66.0403478200001,0,0,2,2
2704185,Girls School,2704,27,31.5430613500001,65.4555193900001,0,2,0,2
2704186,Chehl Ghor School,2704,27,31.5502932400001,65.46399049,0,0,2,2
2704189,Talgaan Village School,2704,27,31.43922059,65.31551355,0,1,1,2
2704190,Bazar Madrassa,2704,27,31.45634205,65.2706051900001,0,0,2,2
2705149,Awal Camp Tent,2705,27,31.6705750500001,65.3643277800001,0,1,1,2
2705150,Aashoqa School,2705,27,31.59774157,65.5096305800001,0,1,1,2
2705160,Amanullah School,2705,27,31.5309848500001,65.39318419,0,0,2,2
2705161,Haji Lala Oil Station,2705,27,31.62213409,65.52713516,0,1,2,3
2707120,Manan Khan Private House,2707,27,31.9746522,65.48098245,1,1,1,2
2707121,Haji Qayoom Guest House ,2707,27,31.9038589500001,65.49351383,0,1,1,2
2709130,Pir Khadim Mosque,2709,27,32.0784107100001,65.17564375,0,0,2,2
2710133,Mullah Ibrahim School,2710,27,31.5210216600001,65.23731446,1,0,2,2
2710134,Blagh Mosque,2710,27,31.79597125,65.0583367500001,1,1,1,2
2712263,District Building Office,2712,27,32.4213639300001,65.65759441,0,2,2,4
2712264,Haji Agha Lala Private House,2712,27,32.4196200700001,65.67159114,0,0,2,2
2715254,District Building Office,2715,27,31.6494085300001,67.17797326,0,2,3,5
2715255,Haji Manan Private House,2715,27,31.34158915,67.32400657,0,2,3,5
2715257,Obto School,2715,27,31.48632695,67.0352219900001,0,2,2,4
2715258,Aala Jirga Mosque,2715,27,31.3684926700001,67.7657899800001,0,2,5,7
2701010,Aino Secondary School,2701,27,31.6235961400001,65.6965109600001,0,5,1,6
2701012,Pakhwanai Walayat,2701,27,31.6181172,65.7126059,0,0,6,6
2701022,Mirwais Mena Girls School,2701,27,31.61567499,65.6472046400001,0,0,5,5
2701023,Sayed Jamaluddin High School,2701,27,31.6211406700001,65.76504105,0,0,6,6
2701061,Yateemano School,2701,27,31.6177175400001,65.6107392000001,0,1,3,4
2701062,Ameer Lalee Hotel,2701,27,31.6183483000001,65.8362914100001,0,3,4,7
2702109,Mohammad Yaqoob Qalacha School,2702,27,31.7340769600001,65.7256401500001,0,2,1,3
